id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants 
2970140,put,"Map<Integer,StyleListProperties>",(Ljava/lang/Integer;Lfr/opensagres/odfdom/converter/pdf/internal/styles/StyleListProperties;)Lfr/opensagres/odfdom/converter/pdf/internal/styles/StyleListProperties;,StyleListProperties,2,0
2970140,put,"Map<Integer,StyleListProperties>",(Ljava/lang/Integer;Lfr/opensagres/odfdom/converter/pdf/internal/styles/StyleListProperties;)Lfr/opensagres/odfdom/converter/pdf/internal/styles/StyleListProperties;,StyleListProperties,2,0
2970140,put,IContext,(Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/Object;,Object,2,0
2970140,put,IContext,(Ljava/lang/String;Ljava/lang/Object;)Ljava/lang/Object;,Object,2,1
2970140,put,"Map<String,BufferedElement>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/preprocessor/sax/BufferedElement;)Lfr/opensagres/xdocreport/document/preprocessor/sax/BufferedElement;,BufferedElement,2,0
2970140,put,"HashMap<String,HyperlinkInfo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/hyperlinks/HyperlinkInfo;)Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/hyperlinks/HyperlinkInfo;,HyperlinkInfo,2,0
2970140,put,"HashMap<String,HyperlinkInfo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/hyperlinks/HyperlinkInfo;)Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/hyperlinks/HyperlinkInfo;,HyperlinkInfo,2,1
2970140,put,"HashMap<String,NoteInfo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/notes/NoteInfo;)Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/notes/NoteInfo;,NoteInfo,2,0
2970140,put,"HashMap<String,NoteInfo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/notes/NoteInfo;)Lfr/opensagres/xdocreport/document/docx/preprocessor/sax/notes/NoteInfo;,NoteInfo,2,1
2970140,put,"Map<String,FieldMetadata>",(Ljava/lang/String;Lfr/opensagres/xdocreport/template/formatter/FieldMetadata;)Lfr/opensagres/xdocreport/template/formatter/FieldMetadata;,FieldMetadata,2,0
2970140,put,"Map<String,ITemplateEngineDiscovery>",(Ljava/lang/String;Lfr/opensagres/xdocreport/template/discovery/ITemplateEngineDiscovery;)Lfr/opensagres/xdocreport/template/discovery/ITemplateEngineDiscovery;,ITemplateEngineDiscovery,2,0
2970140,put,"Map<String,ConverterTo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/converter/ConverterTo;)Lfr/opensagres/xdocreport/converter/ConverterTo;,ConverterTo,2,0
2970140,put,"Map<String,ConverterFrom>",(Ljava/lang/String;Lfr/opensagres/xdocreport/converter/ConverterFrom;)Lfr/opensagres/xdocreport/converter/ConverterFrom;,ConverterFrom,2,0
2970140,put,"Map<String,IConverter>",(Ljava/lang/String;Lfr/opensagres/xdocreport/converter/IConverter;)Lfr/opensagres/xdocreport/converter/IConverter;,IConverter,2,0
2970140,put,"Map<K,V>",(Lfr/opensagres/xdocreport/core/cache/K;Lfr/opensagres/xdocreport/core/cache/V;)Lfr/opensagres/xdocreport/core/cache/V;,V,2,0
2970140,put,"Map<String,IEntryInfo>",(Ljava/lang/String;Lfr/opensagres/xdocreport/core/io/IEntryInfo;)Lfr/opensagres/xdocreport/core/io/IEntryInfo;,IEntryInfo,2,0
2970140,put,"Map<String,T>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/dispatcher/T;)Lfr/opensagres/xdocreport/document/dispatcher/T;,T,2,0
2970140,put,"Map<String,IDumper>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/dump/IDumper;)Lfr/opensagres/xdocreport/document/dump/IDumper;,IDumper,2,0
2970140,put,"Map<String,PrefixMapping>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/preprocessor/sax/PrefixMapping;)Lfr/opensagres/xdocreport/document/preprocessor/sax/PrefixMapping;,PrefixMapping,2,0
2970140,put,"Map<String,ITemplateEngineInitializerDiscovery>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/discovery/ITemplateEngineInitializerDiscovery;)Lfr/opensagres/xdocreport/document/discovery/ITemplateEngineInitializerDiscovery;,ITemplateEngineInitializerDiscovery,2,0
2970140,put,"Map<String,ITemplateEngine>",(Ljava/lang/String;Lfr/opensagres/xdocreport/template/ITemplateEngine;)Lfr/opensagres/xdocreport/template/ITemplateEngine;,ITemplateEngine,2,0
2970140,put,"Map<String,ITextStylingDocumentHandlerFactoryDiscovery>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/discovery/ITextStylingDocumentHandlerFactoryDiscovery;)Lfr/opensagres/xdocreport/document/discovery/ITextStylingDocumentHandlerFactoryDiscovery;,ITextStylingDocumentHandlerFactoryDiscovery,2,0
2970140,put,"Map<String,ITextStylingTransformer>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/textstyling/ITextStylingTransformer;)Lfr/opensagres/xdocreport/document/textstyling/ITextStylingTransformer;,ITextStylingTransformer,2,0
2970140,put,"Map<String,IDataProviderFactory>",(Ljava/lang/String;Lfr/opensagres/xdocreport/document/tools/IDataProviderFactory;)Lfr/opensagres/xdocreport/document/tools/IDataProviderFactory;,IDataProviderFactory,2,0
2970140,put,"Map<String,IFieldsMetadataClassSerializer>",(Ljava/lang/String;Lfr/opensagres/xdocreport/template/formatter/IFieldsMetadataClassSerializer;)Lfr/opensagres/xdocreport/template/formatter/IFieldsMetadataClassSerializer;,IFieldsMetadataClassSerializer,2,0
2970140,put,"Map<String,Style>",(Ljava/lang/String;Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;,Style,2,0
2970140,put,"Map<String,Style>",(Ljava/lang/String;Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;,Style,2,0
2970140,put,"Map<String,Style>",(Ljava/lang/String;Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;,Style,2,0
2970140,put,"Map<Integer,ListItemContext>",(Ljava/lang/Integer;Lfr/opensagres/poi/xwpf/converter/core/ListItemContext;)Lfr/opensagres/poi/xwpf/converter/core/ListItemContext;,ListItemContext,2,0
2970140,put,"Map<Integer,ListContext>",(Ljava/lang/Integer;Lfr/opensagres/poi/xwpf/converter/core/ListContext;)Lfr/opensagres/poi/xwpf/converter/core/ListContext;,ListContext,2,0
2970140,put,"Map<String,RelashionShipsHandler>",(Ljava/lang/String;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/RelashionShipsHandler;)Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/RelashionShipsHandler;,RelashionShipsHandler,2,0
2970140,put,"Map<String,Relationship>",(Ljava/lang/String;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/RelashionShipsHandler$Relationship;)Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/RelashionShipsHandler$Relationship;,Relationship,2,0
2970140,put,"Map<String,Color>",(Ljava/lang/String;Lfr/opensagres/poi/xwpf/converter/core/Color;)Lfr/opensagres/poi/xwpf/converter/core/Color;,Color,2,0
2970140,put,"Map<XWPFTableCell,TableCellInfo>",(Lorg/apache/poi/xwpf/usermodel/XWPFTableCell;Lfr/opensagres/poi/xwpf/converter/core/styles/TableCellInfo;)Lfr/opensagres/poi/xwpf/converter/core/styles/TableCellInfo;,TableCellInfo,2,0
2970140,put,"Map<XWPFTable,TableInfo>",(Lorg/apache/poi/xwpf/usermodel/XWPFTable;Lfr/opensagres/poi/xwpf/converter/core/styles/TableInfo;)Lfr/opensagres/poi/xwpf/converter/core/styles/TableInfo;,TableInfo,2,0
2970140,put,"Map<Integer,IMasterPageHeaderFooter>",(Ljava/lang/Integer;Lfr/opensagres/xdocreport/itext/extension/IMasterPageHeaderFooter;)Lfr/opensagres/xdocreport/itext/extension/IMasterPageHeaderFooter;,IMasterPageHeaderFooter,2,0
2970140,put,"Map<Integer,IMasterPageHeaderFooter>",(Ljava/lang/Integer;Lfr/opensagres/xdocreport/itext/extension/IMasterPageHeaderFooter;)Lfr/opensagres/xdocreport/itext/extension/IMasterPageHeaderFooter;,IMasterPageHeaderFooter,2,0
2970140,put,"Map<Integer,IMasterPageHeaderFooter>",(Ljava/lang/Integer;Lfr/opensagres/xdocreport/openpdf/extension/IMasterPageHeaderFooter;)Lfr/opensagres/xdocreport/openpdf/extension/IMasterPageHeaderFooter;,IMasterPageHeaderFooter,2,0
2970140,put,"Map<String,IMasterPage>",(Ljava/lang/String;Lfr/opensagres/xdocreport/itext/extension/IMasterPage;)Lfr/opensagres/xdocreport/itext/extension/IMasterPage;,IMasterPage,2,0
2970140,put,"Map<String,IMasterPage>",(Ljava/lang/String;Lfr/opensagres/xdocreport/itext/extension/IMasterPage;)Lfr/opensagres/xdocreport/itext/extension/IMasterPage;,IMasterPage,2,0
2970140,put,"Map<String,IMasterPage>",(Ljava/lang/String;Lfr/opensagres/xdocreport/openpdf/extension/IMasterPage;)Lfr/opensagres/xdocreport/openpdf/extension/IMasterPage;,IMasterPage,2,0
2970140,convert,IXDocReport,(Lfr/opensagres/xdocreport/template/IContext;Lfr/opensagres/xdocreport/converter/Options;Ljava/io/OutputStream;)V,void,3,0
2970140,convert,IXDocReport,(Ljava/util/Map;Lfr/opensagres/xdocreport/converter/Options;Ljava/io/OutputStream;)V,void,3,0
2970140,convert,IConverter,(Ljava/io/InputStream;Ljava/io/OutputStream;Lfr/opensagres/xdocreport/converter/Options;)V,void,3,0
2970140,convert,IConverter,(Lfr/opensagres/xdocreport/core/io/IEntryInputStreamProvider;Ljava/io/OutputStream;Lfr/opensagres/xdocreport/converter/Options;)V,void,3,0
2970140,transform,ITextStylingTransformer,(Ljava/lang/String;Lfr/opensagres/xdocreport/document/textstyling/IDocumentHandler;)Lfr/opensagres/xdocreport/document/textstyling/ITransformResult;,ITransformResult,2,0
2970140,transform,ITextStylingTransformer,(Ljava/lang/String;Lfr/opensagres/xdocreport/document/textstyling/IDocumentHandler;)Lfr/opensagres/xdocreport/document/textstyling/ITransformResult;,ITransformResult,2,1
2970140,getData,IXDocReport,(Ljava/lang/String;)Lfr/opensagres/xdocreport/document/T;,T,1,0
2970140,getSize,AbstractImageRegistry,(Ljava/lang/String;)Ljava/lang/Float;,Float,1,0
2970140,getSize,AbstractImageRegistry,(F)Ljava/lang/String;,String,1,0
2970140,getWidth,IImageProvider,(Ljava/lang/Float;)Ljava/lang/Float;,Float,1,0
2970140,getHeight,IImageProvider,(Ljava/lang/Float;)Ljava/lang/Float;,Float,1,0
2970140,setSize,IImageProvider,(Ljava/lang/Float;Ljava/lang/Float;)V,void,2,0
2970140,setSize,IImageProvider,(Ljava/lang/Float;Ljava/lang/Float;)V,void,2,1
2970140,process,IXDocReport,(Lfr/opensagres/xdocreport/template/IContext;Ljava/lang/String;Ljava/io/OutputStream;)V,void,3,0
2970140,process,IXDocReport,(Ljava/util/Map;Ljava/io/OutputStream;)V,void,2,0
2970140,process,IXDocReport,(Lfr/opensagres/xdocreport/template/IContext;Ljava/io/OutputStream;)V,void,2,0
2970140,process,ITemplateEngine,(Ljava/lang/String;Lfr/opensagres/xdocreport/template/IContext;Ljava/io/Reader;Ljava/io/Writer;)V,void,4,0
2970140,process,ITemplateEngine,(Ljava/lang/String;Lfr/opensagres/xdocreport/template/IContext;Ljava/io/Reader;Ljava/io/Writer;)V,void,4,1
2970140,process,ITemplateEngine,(Ljava/lang/String;Lfr/opensagres/xdocreport/template/IContext;Ljava/io/Writer;)V,void,3,0
2970140,process,ITemplateEngine,(Ljava/lang/String;Ljava/lang/String;Lfr/opensagres/xdocreport/core/io/IEntryReaderProvider;Lfr/opensagres/xdocreport/core/io/IEntryWriterProvider;Lfr/opensagres/xdocreport/template/IContext;)V,void,5,0
2970140,setId,IXDocReport,(Ljava/lang/String;)V,void,1,0
2970140,getFont,IFontProvider,(Ljava/lang/String;Ljava/lang/String;FILjava/awt/Color;)Lcom/lowagie/text/Font;,Font,5,0
2970140,getFont,IFontProvider,(Ljava/lang/String;Ljava/lang/String;FILjava/awt/Color;)Lcom/lowagie/text/Font;,Font,5,0
2970140,getFont,IFontProvider,(Ljava/lang/String;Ljava/lang/String;FILjava/awt/Color;)Lcom/lowagie/text/Font;,Font,5,0
2970140,getFamily,RunFontFamilyValueProvider,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTFonts;)Ljava/lang/String;,String,1,0
2970140,getFamily,RunFontFamilyValueProvider,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTFonts;)Ljava/lang/String;,String,1,0
2970140,getBorder,AbstractParagraphBorderValueProvider,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTPBdr;)Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBorder;,CTBorder,1,0
2970140,getBorder,AbstractTableBorderValueProvider,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTblBorders;)Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBorder;,CTBorder,1,0
2970140,getBorder,AbstractTableCellBorderValueProvider,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTcBorders;)Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBorder;,CTBorder,1,0
2970140,save,IXDocReport,(Lfr/opensagres/xdocreport/document/ProcessState;Ljava/io/OutputStream;)V,void,2,0
2970140,save,ISavable,(Ljava/io/Writer;)V,void,1,0
2970140,addElement,IStylableContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,addElement,IStylableContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,addElement,IStylableContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,addElement,IITextContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,addElement,IITextContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,addElement,IITextContainer,(Lcom/lowagie/text/Element;)V,void,1,0
2970140,setData,IXDocReport,(Ljava/lang/String;Ljava/lang/Object;)V,void,2,0
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,0
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,1
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,0
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,1
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,0
2970140,writeSelectedRows,IMasterPageHeaderFooter,(IIFFLcom/lowagie/text/pdf/PdfContentByte;)F,float,5,1
2970140,setWidth,IImageProvider,(Ljava/lang/Float;)V,void,1,0
2970140,setWidth,IImageProvider,(Ljava/lang/Float;)V,void,1,1
2970140,push,Stack<Directive>,(Lfr/opensagres/xdocreport/template/formatter/Directive;)Lfr/opensagres/xdocreport/template/formatter/Directive;,Directive,1,0
2970140,push,Stack<BufferedElement>,(Lfr/opensagres/xdocreport/document/preprocessor/sax/BufferedElement;)Lfr/opensagres/xdocreport/document/preprocessor/sax/BufferedElement;,BufferedElement,1,0
2970140,push,Stack<TableBufferedRegion>,(Lfr/opensagres/xdocreport/document/preprocessor/sax/TableBufferedRegion;)Lfr/opensagres/xdocreport/document/preprocessor/sax/TableBufferedRegion;,TableBufferedRegion,1,0
2970140,push,Stack<TableProperties>,(Lfr/opensagres/xdocreport/document/textstyling/properties/TableProperties;)Lfr/opensagres/xdocreport/document/textstyling/properties/TableProperties;,TableProperties,1,0
2970140,push,Stack<SpanProperties>,(Lfr/opensagres/xdocreport/document/textstyling/properties/SpanProperties;)Lfr/opensagres/xdocreport/document/textstyling/properties/SpanProperties;,SpanProperties,1,0
2970140,push,Stack<ContainerProperties>,(Lfr/opensagres/xdocreport/document/textstyling/properties/ContainerProperties;)Lfr/opensagres/xdocreport/document/textstyling/properties/ContainerProperties;,ContainerProperties,1,0
2970140,push,Stack<Foreach>,(Lfr/opensagres/xdocreport/template/velocity/internal/Foreach;)Lfr/opensagres/xdocreport/template/velocity/internal/Foreach;,Foreach,1,0
2970140,isTable,TransformedBufferedDocument,(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z,boolean,3,0
2970140,create,IContentHandlerFactory,(Ljava/io/OutputStream;Ljava/io/Writer;Lfr/opensagres/poi/xwpf/converter/xhtml/XHTMLOptions;)Lorg/xml/sax/ContentHandler;,ContentHandler,3,0
2970140,create,IXDocPreprocessor,(Ljava/lang/String;Lfr/opensagres/xdocreport/core/io/XDocArchive;Lfr/opensagres/xdocreport/template/formatter/FieldsMetadata;Lfr/opensagres/xdocreport/template/formatter/IDocumentFormatter;Ljava/util/Map;)Z,boolean,5,0
2970140,create,IDataProviderFactory,(Ljava/io/InputStream;Ljava/io/InputStream;)Lfr/opensagres/xdocreport/document/tools/IDataProvider;,IDataProvider,2,0
2970140,test,IPropertyDescriptorFilter,(Ljava/beans/PropertyDescriptor;)Z,boolean,1,0
2970140,doConvert,AbstractODFConverter,(Lorg/odftoolkit/odfdom/doc/OdfDocument;Ljava/io/OutputStream;Ljava/io/Writer;Lfr/opensagres/odfdom/converter/core/T;)V,void,4,0
2970140,doConvert,AbstractXWPFConverter,(Lorg/apache/poi/xwpf/usermodel/XWPFDocument;Ljava/io/OutputStream;Ljava/io/Writer;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,4,0
2970140,doConvert,AbstractOpenXMlFormatsConverter,(Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/IOpenXMLFormatsPartProvider;Ljava/io/OutputStream;Ljava/io/Writer;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,4,0
2970140,processTextNode,ElementVisitorConverter,(Lorg/w3c/dom/Text;)V,void,1,0
2970140,createElementVisitorConverter,AbstractODFElementVisitorConverter,(Lorg/odftoolkit/odfdom/doc/OdfDocument;Ljava/io/OutputStream;Ljava/io/Writer;Lfr/opensagres/odfdom/converter/core/T;)Lfr/opensagres/odfdom/converter/core/ElementVisitorConverter;,ElementVisitorConverter,4,0
2970140,visit,DOMPreprocessor,(Lorg/w3c/dom/Document;Ljava/lang/String;Lfr/opensagres/xdocreport/template/formatter/FieldsMetadata;Lfr/opensagres/xdocreport/template/formatter/IDocumentFormatter;Ljava/util/Map;)V,void,5,0
2970140,extract,IImageExtractor,(Ljava/lang/String;[B)V,void,2,0
2970140,extract,IImageExtractor,(Ljava/lang/String;[B)V,void,2,0
2970140,applyStyles,IStylableElement,(Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)V,void,1,0
2970140,applyStyles,IStylableElement,(Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)V,void,1,0
2970140,applyStyles,IStylableElement,(Lfr/opensagres/odfdom/converter/pdf/internal/styles/Style;)V,void,1,0
2970140,setConfiguration,ITemplateEngine,(Lfr/opensagres/xdocreport/template/config/ITemplateEngineConfiguration;)V,void,1,0
2970140,createColor,AbstractColorRegistry,(Ljava/lang/String;)Ljava/awt/Color;,Color,1,0
2970140,createColor,AbstractColorRegistry,(Ljava/lang/String;)Ljava/awt/Color;,Color,1,0
2970140,createColor,AbstractColorRegistry,(Ljava/lang/String;)Lfr/opensagres/poi/xwpf/converter/core/Color;,Color,1,0
2970140,createColor,AbstractColorRegistry,(Ljava/lang/String;)Ljava/awt/Color;,Color,1,0
2970140,createParagraph,IParagraphFactory,(Lcom/lowagie/text/Paragraph;)Lcom/lowagie/text/Paragraph;,Paragraph,1,0
2970140,createParagraph,IParagraphFactory,(Lcom/lowagie/text/Paragraph;)Lcom/lowagie/text/Paragraph;,Paragraph,1,0
2970140,createParagraph,IParagraphFactory,(Lcom/lowagie/text/Paragraph;)Lcom/lowagie/text/Paragraph;,Paragraph,1,0
2970140,visitVmlPicture,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTPicture;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,2,0
2970140,visitPicture,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/drawingml/x2006/picture/CTPicture;Ljava/lang/Float;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STRelFromH$Enum;Ljava/lang/Float;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STRelFromV$Enum;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STWrapText$Enum;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,7,0
2970140,visitPicture,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/drawingml/x2006/picture/CTPicture;Ljava/lang/Float;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STRelFromH$Enum;Ljava/lang/Float;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STRelFromV$Enum;Lorg/openxmlformats/schemas/drawingml/x2006/wordprocessingDrawing/STWrapText$Enum;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,7,0
2970140,visitFooter,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFFooter;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtrRef;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTSectPr;Lfr/opensagres/poi/xwpf/converter/core/E;)V,void,4,0
2970140,visitFooter,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtr;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtrRef;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTSectPr;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/E;)V,void,4,0
2970140,visitHeader,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFHeader;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtrRef;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTSectPr;Lfr/opensagres/poi/xwpf/converter/core/E;)V,void,4,0
2970140,visitHeader,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtr;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTHdrFtrRef;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTSectPr;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/E;)V,void,4,0
2970140,endVisitTableCell,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFTableCell;Lfr/opensagres/poi/xwpf/converter/core/T;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,3,0
2970140,endVisitTableCell,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTc;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,3,0
2970140,startVisitTableCell,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFTableCell;Lfr/opensagres/poi/xwpf/converter/core/T;ZZZZLjava/util/List;)Lfr/opensagres/poi/xwpf/converter/core/T;,T,7,0
2970140,startVisitTableCell,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTc;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;,T,2,0
2970140,startVisitTableRow,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTRow;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;Z)V,void,3,0
2970140,endVisitTable,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFTable;Lfr/opensagres/poi/xwpf/converter/core/T;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,3,0
2970140,endVisitTable,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTbl;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,3,0
2970140,startVisitTable,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFTable;[FLfr/opensagres/poi/xwpf/converter/core/T;)Lfr/opensagres/poi/xwpf/converter/core/T;,T,3,0
2970140,startVisitTable,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTbl;[FLfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;,T,3,0
2970140,addNewLine,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBr;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,2,0
2970140,addNewLine,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBr;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,2,0
2970140,visitBookmark,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBookmark;Lorg/apache/poi/xwpf/usermodel/XWPFParagraph;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,3,0
2970140,visitBookmark,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTBookmark;Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTP;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,3,0
2970140,visitTabs,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTabs;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,2,0
2970140,visitTabs,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTTabs;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,2,0
2970140,visitTab,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTPTab;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,2,0
2970140,visitTab,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTPTab;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,2,0
2970140,visitText,XWPFDocumentVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTText;ZLfr/opensagres/poi/xwpf/converter/core/T;)V,void,3,0
2970140,visitText,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTText;ZLfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,3,0
2970140,visitEmptyRun,XWPFDocumentVisitor,(Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,1,0
2970140,endVisitParagraph,XWPFDocumentVisitor,(Lorg/apache/poi/xwpf/usermodel/XWPFParagraph;Lfr/opensagres/poi/xwpf/converter/core/T;Lfr/opensagres/poi/xwpf/converter/core/T;)V,void,3,0
2970140,endVisitParagraph,OpenXMlFormatsVisitor,(Lorg/openxmlformats/schemas/wordprocessingml/x2006/main/CTP;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;Lfr/opensagres/poi/xwpf/converter/core/openxmlformats/T;)V,void,3,0
