id,name,declaryngType,methodDescriptor,returnType,numArgument,hasConstants
7850035,getTimestampAsMillis,AbstractFormattedTimestampJsonProvider,(Lnet/logstash/logback/composite/Event;)J,long,1,0
7850035,setJsonFactory,JsonFactoryAware,(Lcom/fasterxml/jackson/core/JsonFactory;)V,void,1,0
7850035,includeHeader,HeaderFilter,(Ljava/lang/String;Ljava/lang/String;)Z,boolean,2,0
7850035,writeFieldValue,SingleFieldAppendingMarker,(Lcom/fasterxml/jackson/core/JsonGenerator;)V,void,1,0
7850035,mask,FieldMasker,(Lcom/fasterxml/jackson/core/JsonStreamContext;)Ljava/lang/Object;,Object,1,0
7850035,mask,ValueMasker,(Lcom/fasterxml/jackson/core/JsonStreamContext;Ljava/lang/Object;)Ljava/lang/Object;,Object,2,0
1978731214,getBitmap,SmartImage,(Landroid/content/Context;)Landroid/graphics/Bitmap;,Bitmap,1,0
13640374,get,Node,(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,0
13640374,get,Node,(Ljava/lang/String;)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,1
13640374,get,List<Node>,(I)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,1,0
13640374,get,List<NodeWithIndex>,(I)Lnet/javacrumbs/jsonunit/core/internal/ArrayComparison$NodeWithIndex;,NodeWithIndex,1,0
13640374,get,List<NodeWithIndex>,(I)Lnet/javacrumbs/jsonunit/core/internal/ArrayComparison$NodeWithIndex;,NodeWithIndex,1,1
13640374,get,List<NodeFactory>,(I)Lnet/javacrumbs/jsonunit/core/internal/NodeFactory;,NodeFactory,1,0
13640374,get,List<Difference>,(I)Lnet/javacrumbs/jsonunit/core/listener/Difference;,Difference,1,0
13640374,get,List<Difference>,(I)Lnet/javacrumbs/jsonunit/core/listener/Difference;,Difference,1,1
13640374,get,List<JsonDifference>,(I)Lnet/javacrumbs/jsonunit/core/internal/JsonDifference;,JsonDifference,1,0
13640374,get,List<JsonDifference>,(I)Lnet/javacrumbs/jsonunit/core/internal/JsonDifference;,JsonDifference,1,1
13640374,matches,PathMatcher,(Ljava/lang/String;)Z,boolean,1,0
13640374,matches,PathMatcher,(Ljava/lang/String;)Z,boolean,1,1
13640374,readValue,AbstractNodeFactory,(Ljava/io/Reader;Ljava/lang/String;Z)Lnet/javacrumbs/jsonunit/core/internal/Node;,Node,3,0
